analysis_scope,condition_id,condition_label,cutoff_k,question_count,mean_retrieved_count,mean_hit_chunk_count,chunk_precision,chunk_success,gold_block_recall,chunk_ndcg,empty_rate,median_latency_ms
product:LM1200,chunker-generic-recursive,Recursive chunker,55,20,26.85,0.95,0.017272727272727273,0.5,0.5,0.27855430995353175,0.0,6045.816000000001
product:LM1200,chunker-generic-recursive,Recursive chunker,60,20,26.85,0.95,0.01583333333333333,0.5,0.5,0.27855430995353175,0.0,6045.816000000001
product:R6350,chunker-generic-recursive,Recursive chunker,5,24,25.583333333333332,0.25,0.05000000000000001,0.25,0.25,0.16849265628495214,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,10,24,25.583333333333332,0.5833333333333334,0.05833333333333334,0.5,0.5,0.24928205572070702,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,15,24,25.583333333333332,0.6666666666666666,0.044444444444444446,0.5416666666666666,0.5416666666666666,0.262947598572609,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,20,24,25.583333333333332,0.75,0.0375,0.5833333333333334,0.5833333333333334,0.27754002390980304,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,25,24,25.583333333333332,0.875,0.034999999999999996,0.5833333333333334,0.5833333333333334,0.29028710207102554,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,30,24,25.583333333333332,0.9166666666666666,0.030555555555555558,0.5833333333333334,0.5833333333333334,0.2954936171136525,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,35,24,25.583333333333332,0.9166666666666666,0.02619047619047619,0.5833333333333334,0.5833333333333334,0.2954936171136525,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,40,24,25.583333333333332,0.9166666666666666,0.02291666666666667,0.5833333333333334,0.5833333333333334,0.2954936171136525,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,45,24,25.583333333333332,0.9166666666666666,0.020370370370370372,0.5833333333333334,0.5833333333333334,0.2954936171136525,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,50,24,25.583333333333332,0.9166666666666666,0.018333333333333333,0.5833333333333334,0.5833333333333334,0.2954936171136525,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,55,24,25.583333333333332,0.9166666666666666,0.016666666666666666,0.5833333333333334,0.5833333333333334,0.2954936171136525,0.0,6271.556500000001
product:R6350,chunker-generic-recursive,Recursive chunker,60,24,25.583333333333332,0.9166666666666666,0.015277777777777779,0.5833333333333334,0.5833333333333334,0.2954936171136525,0.0,6271.556500000001
product:R7000,chunker-generic-recursive,Recursive chunker,5,24,23.333333333333332,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.061902370899127174,0.0,5934.3415
product:R7000,chunker-generic-recursive,Recursive chunker,10,24,23.333333333333332,0.375,0.0375,0.3333333333333333,0.3333333333333333,0.1054318231878051,0.0,5934.3415
product:R7000,chunker-generic-recursive,Recursive chunker,15,24,23.333333333333332,0.5833333333333334,0.03888888888888889,0.4583333333333333,0.4583333333333333,0.14364043805871535,0.0,5934.3415
